ts,o,h,l,c,fiat
2010-10-04 00:00:00,0.06111,0.062,0.06081,0.0613,USD
2010-10-05 00:00:00,0.0613,0.06301,0.0609,0.0614,USD
2010-10-06 00:00:00,0.0614,0.0635,0.0612,0.06281,USD
2010-10-07 00:00:00,0.06281,0.067,0.0628,0.067,USD
2010-10-08 00:00:00,0.067,0.088,0.01,0.08685,USD
2010-10-09 00:00:00,0.08685,0.12,0.068,0.0938,USD
2010-10-10 00:00:00,0.0938,0.1301,0.07999,0.0965,USD
2010-10-11 00:00:00,0.0965,0.103,0.091,0.095,USD
2010-10-12 00:00:00,0.095,0.099,0.082,0.0949,USD
2010-10-13 00:00:00,0.0949,0.105,0.092,0.105,USD
2010-10-14 00:00:00,0.105,0.105,0.065,0.102,USD
2010-10-15 00:00:00,0.102,0.119,0.092,0.105,USD
2010-10-16 00:00:00,0.105,0.105,0.1,0.101,USD
2010-10-17 00:00:00,0.101,0.1045,0.1,0.102,USD
2010-10-18 00:00:00,0.102,0.103,0.097,0.1024,USD
2010-10-19 00:00:00,0.1024,0.1024,0.097,0.097,USD
2010-10-20 00:00:00,0.097,0.103,0.094,0.099,USD
2010-10-21 00:00:00,0.099,0.109,0.097,0.107,USD
2010-10-22 00:00:00,0.107,0.109,0.1015,0.109,USD
2010-10-23 00:00:00,0.109,0.109,0.1045,0.1055,USD
2010-10-24 00:00:00,0.1055,0.19,0.1055,0.115,USD
2010-10-25 00:00:00,0.115,0.19,0.09009,0.132,USD
2010-10-26 00:00:00,0.132,0.18,0.132,0.1503,USD
2010-10-27 00:00:00,0.1503,0.19,0.1503,0.1877,USD
2010-10-28 00:00:00,0.1877,0.191,0.1731,0.1731,USD
2010-10-29 00:00:00,0.1731,0.19,0.173,0.19,USD
2010-10-30 00:00:00,0.19,0.199,0.1875,0.1989,USD
2010-10-31 00:00:00,0.1989,0.1989,0.171,0.1925,USD
2010-11-01 00:00:00,0.1925,0.1955,0.172,0.1955,USD
2010-11-02 00:00:00,0.1955,0.1955,0.1905,0.1938,USD
2010-11-03 00:00:00,0.1938,0.275,0.125,0.1931,USD
2010-11-04 00:00:00,0.1931,0.236,0.1931,0.23,USD
2010-11-05 00:00:00,0.23,0.2639,0.2101,0.2639,USD
2010-11-06 00:00:00,0.2639,0.5,0.2402,0.39,USD
2010-11-07 00:00:00,0.39,0.47,0.286,0.34,USD
2010-11-08 00:00:00,0.34,0.37,0.2261,0.243,USD
2010-11-09 00:00:00,0.243,0.323,0.199,0.223,USD
2010-11-10 00:00:00,0.223,0.24,0.14,0.24,USD
2010-11-11 00:00:00,0.24,0.24,0.21,0.2231,USD
