ts,o,h,l,c,fiat
2015-11-21 00:00:00,4915.0,4970.0,4821.0,4935.0,ZAR
2015-11-22 00:00:00,4935.0,4995.0,4891.0,4923.0,ZAR
2015-11-23 00:00:00,4923.0,4954.0,4904.0,4920.0,ZAR
2015-11-24 00:00:00,4920.0,4959.79,4874.47,4878.54,ZAR
2015-11-25 00:00:00,4878.54,4901.39,4659.83,4849.92,ZAR
2015-11-26 00:00:00,4849.92,5299.2,4784.45,4998.92,ZAR
2015-11-27 00:00:00,4998.92,5319.0,4998.0,5230.0,ZAR
2015-11-28 00:00:00,5230.0,5290.0,5206.0,5260.0,ZAR
2015-11-29 00:00:00,5260.0,5279.46,5186.54,5190.61,ZAR
2015-11-30 00:00:00,5190.61,5600.0,5190.0,5485.0,ZAR
2015-12-01 00:00:00,5485.0,5550.0,5312.0,5312.0,ZAR
2015-12-02 00:00:00,5312.0,5484.0,5214.0,5452.0,ZAR
2015-12-03 00:00:00,5452.0,5550.0,5425.0,5425.0,ZAR
2015-12-04 00:00:00,5425.0,5470.0,5200.0,5201.0,ZAR
2015-12-05 00:00:00,5201.0,5600.0,5201.0,5600.0,ZAR
2015-12-06 00:00:00,5600.0,5741.23,5518.57,5644.0,ZAR
2015-12-07 00:00:00,5644.0,5950.0,5585.0,5796.0,ZAR
2015-12-08 00:00:00,5796.0,5989.0,5793.0,5955.0,ZAR
2015-12-09 00:00:00,5955.0,6350.0,5875.0,6220.0,ZAR
